HBU3747,NY,PAS,20
GTT7719,NY,PAS,70
HJV6478,NY,PAS,71
GVX5742,NY,PAS,70
GHN9151,NY,PAS,19
HFS8493,NY,PAS,71
CMR6268,NY,PAS,21
HEJ6405,NY,PAS,14
S59GXM,NJ,PAS,38
KGL5367,PA,PAS,40
HMC4901,NY,PAS,21
28666MH,NY,COM,46
2194143,IN,PAS,19
12128JY,NY,COM,24
GFG1618,NY,PAS,38
HEF9829,NY,PAS,38
GVA2843,NY,PAS,48
BNT2753,ON,PAS,21
HKH6697,NY,PAS,37
HES2444,NY,PAS,71
2430423,IN,PAS,46
FPM7298,NY,PAS,36
20791PA,NY,TRA,46
GMD4613,NY,PAS,20
HGK2479,NY,PAS,40
GDS4417,NY,PAS,36
GSZ8555,NY,PAS,71
299,NY,PAS,21
884YPX,CT,PAS,5
61254MG,NY,COM,42
FHR8322,NY,PAS,21
HJX7036,NY,PAS,19
88720MA,NY,COM,74
S11594,MA,COM,38
HLA7203,NY,PAS,37
HHG7303,NY,PAS,68
GVM1508,NY,PAS,24
78718,NY,MED,36
EWC4304,NY,PAS,21
HLP2201,NY,PAS,20
63570JM,NY,COM,13
EPH8582,NY,PAS,20
HCZ1278,NY,PAS,36
GMW8678,NY,PAS,36
SANCHU,NC,PAS,7
95908MB,NY,COM,38
HME4886,NY,PAS,36
HBT8137,NY,PAS,46
28673MH,NY,COM,46
CUK4616,NY,PAS,36
88879MC,NY,COM,16
HMA7901,NY,PAS,14
GKL6807,NY,PAS,20
99002MD,NY,COM,38
FTF4401,NY,PAS,20
P58HDP,NJ,PAS,7
KHC4235,PA,PAS,37
CNM5375,NY,PAS,38
G15CYG,NJ,PAS,16
GHL3042,NY,PAS,37
60375MJ,NY,COM,69
YVR5982,PA,PAS,69
55507JZ,NY,COM,46
GYK1431,NY,PAS,38
87353ME,NY,COM,38
HAX6442,NY,PAS,36
48811JU,NY,COM,47
2284858,ME,PAS,46
EMCY07,FL,PAS,38
GUP3597,NY,PAS,71
HBU3578,NY,PAS,36
FPL6151,NY,PAS,14
HGW1485,NY,PAS,60
DWF9756,NY,PAS,46
39430X,WI,PAS,14
ZVU238,OK,PAS,21
79579JW,NY,COM,42
GYU5618,NY,PAS,21
WUY6223,VA,PAS,21
57426MG,NY,COM,21
HEH8765,NY,PAS,7
HLD8120,NY,PAS,21
HJV2684,NY,PAS,21
GGW6920,NY,PAS,40
51TF24,NY,MOT,40
GXV5600,NY,PAS,50
18781SH,NY,SCL,7
EKJ4949,NY,PAS,36
FLW1290,NY,PAS,98
FWZ5804,NY,PAS,20
HLG9923,NY,PAS,40
GZT6447,NY,PAS,17
49332KA,NY,COM,13
CUJ2250,NY,PAS,38
65654JT,NY,COM,40
HBN7614,NY,PAS,38
HCW6591,NY,PAS,14
FSJ6669,NY,PAS,20
GZP6621,NY,OMS,21
EUT8150,NY,PAS,40
FZJ6207,NY,PAS,38
GBN4570,NY,PAS,20
EGR7145,NY,PAS,46
74531LA,NY,OML,36
40697JY,NY,COM,14
GTM7525,NY,PAS,36
AL354U,NJ,PAS,19
9598306,IL,PAS,9
GWK4702,NY,PAS,37
0528CYD,99,PAS,24
BZJ4829,NY,PAS,70
7J83H,NY,OMT,52
68738MH,NY,COM,47
HMK5116,NY,PAS,71
HGA2549,NY,PAS,31
GXG2354,NY,PAS,19
FBZ4522,NY,PAS,37
CEA6100,NY,PAS,5
HBB9986,NY,PAS,38
GZH4770,NY,PAS,37
936ADJ,NY,PAS,46
T708877C,NY,OMT,19
CLN1736,NY,PAS,21
JMM5230,PA,PAS,21
20324BB,NY,OMR,21
79694MG,NY,COM,16
T74CWU,NJ,PAS,20
93628JZ,NY,COM,38
RCI1397,GA,PAS,7
0066KSD,NY,PSD,46
T654323C,NY,OMT,14
VJD501,IN,PAS,21
63676JM,NY,COM,42
HKF5316,NY,PAS,21
4K11B,NY,OMT,53
99433ME,NY,COM,71
KHK7795,PA,PAS,31
HJN1761,NY,PAS,46
18977Y,VA,PAS,21
27686MB,NY,COM,21
HLE7920,NY,PAS,71
T634695C,NY,OMT,67
GRZ4234,NY,PAS,71
5703GG,SC,PAS,7
T528012C,NY,OMT,14
GYD4121,NY,PAS,21
GNS6070,NY,PAS,74
T704381C,NY,OMT,20
97219JE,NY,COM,40
1883,NY,VAS,21
BU25296,SC,PAS,7
J60BRV,NJ,PAS,21
GUV2725,NY,PAS,37
GYD3583,NY,PAS,7
GUU8331,NY,PAS,21
ESZ8602,NY,PAS,38
YVZ7299,PA,PAS,17
HHR5355,NY,PAS,38
TGN60D,NJ,PAS,84
W36FNW,NJ,PAS,40
HHK3903,NY,PAS,71
T690648C,NY,OMT,14
GTJ3825,NY,PAS,21
40132MJ,NY,COM,69
DZU2497,NY,PAS,38
7HIL866,CA,PAS,40
PBJ8270,NC,PAS,36
GPP1298,NY,PAS,38
AS881X,NJ,PAS,48
GUG8743,NY,PAS,14
ENE1180,NY,PAS,38
GST2321,NY,PAS,36
GYF9475,NY,PAS,7
Z56HLH,NJ,PAS,37
N16GZG,NJ,PAS,36
DJR2087,NY,PAS,14
DVV6577,NY,PAS,36
T637932C,NY,OMT,36
GSA3227,NY,PAS,36
94765MC,NY,COM,38
GJD9108,NY,PAS,36
77028MG,NY,COM,47
HBG4827,NY,PAS,40
T681103C,NY,OMT,21
JVJ4560,PA,PAS,20
20468MK,NY,COM,71
AJN8830,NY,PAS,70
43448JY,NY,COM,69
EUD8137,NY,PAS,36
T648904C,NY,OMT,40
HRF9787,NY,PAS,36
T693974C,NY,OMT,38
EVM3835,NY,PAS,21
SURGN,NY,RGL,7
HNE4812,NY,PAS,21
GBP8520,NY,PAS,14
GHJ2281,NY,PAS,36
ETR1055,NY,PAS,7
HHC5758,NY,PAS,37
31975MG,NY,COM,46
ARA4483,NY,PAS,38
G94DMM,NJ,PAS,31
UBA94E,NJ,PAS,21
EHK5957,NY,PAS,38
GLN3353,NY,PAS,38
HMU4668,NY,PAS,21
HJF2666,NY,PAS,38
HHZ3246,NY,PAS,40
GXS6572,NY,PAS,37
HDE5435,NY,PAS,71
726YDJ,CT,PAS,31
CRL2450,NY,PAS,40
HKB1220,NY,PAS,7
99TD71,NY,MOT,51
DFH6251,NY,PAS,36
HLD6532,NY,PAS,20
HCL4332,NY,PAS,46
3CL9973,MD,PAS,31
72897MH,NY,COM,37
GWR2680,NY,PAS,70
96695ME,NY,COM,14
951EMT,NY,SRF,36
XAYB60,NJ,PAS,19
EXP8498,NY,PAS,38
GXU1841,NY,PAS,70
T684136C,NY,OMT,9
EBV8351,NY,PAS,20
HJF9729,NY,PAS,36
ECP1253,NY,PAS,21
GBD5118,NY,PAS,36
XDNE98,NJ,PAS,85
BLANKPLATE,99,999,50
Y119278,OR,PAS,69
ZJW3964,PA,PAS,37
E66GLC,NJ,PAS,40
GXU1802,NY,PAS,14
625211,NY,PAS,9
GMS2883,NY,PAS,36
CTR4831,NY,PAS,71
80J6481,NY,DLR,21
XBVR37,NJ,PAS,42
GVA8117,NY,PAS,71
T671390C,NY,OMT,21
FLL7557,NY,PAS,7
S69GMY,NJ,PAS,40
95945MB,NY,COM,46
GAD2245,NY,PAS,21
HAL6907,NY,PAS,21
25953MJ,NY,COM,38
581679,NY,PAS,20
FLZ6672,NY,PAS,36
GRA4096,NY,PAS,70
HGR8067,NY,PAS,20
GCP9738,NY,PAS,21
39702JR,NY,999,78
L14GPY,NJ,PAS,36
HES1780,NY,PAS,36
56266MC,NY,COM,38
12257MG,NY,COM,40
CZB4108,NY,PAS,36
DLJ5922,NC,PAS,37
T706707C,NY,OMT,21
45AS5H,MO,PAS,19
15960MC,NY,COM,21
T613955C,NY,OMT,71
DYA4807,NY,PAS,7
3P15A,NY,OMT,9
VGZ3754,VA,PAS,37
HDF4206,NY,PAS,40
GMD9069,NY,PAS,20
34559MD,NY,COM,19
2384045,IN,PAS,48
12121JY,NY,COM,38
T704177C,NY,OMT,50
HJV2963,NY,PAS,9
GXL2125,NY,PAS,40
AS421V,NJ,PAS,21
BTZ9507,NY,PAS,71
2385226,ID,PAS,38
HHK5161,NY,PAS,36
JDP2102,PA,PAS,19
4N69H,NY,OMT,23
ECP9360,NY,PAS,21
HAR4646,NY,PAS,21
HGM5928,NY,PAS,36
H70DSA,NJ,PAS,14
12863KA,NY,COM,46
27103LV,NY,OMT,46
HMU9589,NY,PAS,20
2266666,ME,PAS,36
60336JR,NY,COM,53
HHX4621,NY,PAS,21
FPM3838,NY,PAS,39
FRX4455,NY,PAS,37
HDU6792,NY,PAS,38
FHM1110,NY,PAS,20
J60GCH,NJ,PAS,37
30933JY,NY,COM,38
T607963C,NY,OMT,7
67927MA,NY,COM,50
49774JG,NY,COM,69
DEH7574,NY,PAS,37
GD677H,NY,PAS,21
GCY5997,NY,PAS,21
HMU1839,NY,PAS,14
46521MC,NY,COM,46
GZX2634,NY,PAS,51
97223JE,NY,COM,46
GDF8031,NY,PAS,21
3W77H,NY,OMT,23
60279MD,NY,COM,38
896036N,NJ,PAS,21
R147939,99,PAS,21
HGG9707,NY,PAS,37
KJP0025,PA,PAS,46
ZHP4630,PA,PAS,38
12842KA,NY,COM,45
GZE2261,NY,PAS,19
14478JY,NY,COM,46
HES5640,NY,PAS,71
3334BE,VA,PAS,37
CJK4696,NY,PAS,21
T734160C,NY,OMT,5
MIL3S,NY,MOT,36
GBP8475,NY,PAS,38
GCH8602,NY,PAS,7
AM990K,NJ,PAS,46
15958MC,NY,COM,14
KDT9282,PA,PAS,37
H77GKD,NJ,PAS,9
EKB5519,NY,PAS,36
25021MG,NY,COM,47
157470,DE,PAS,31
PRZ1864N,MN,PAS,82
AN893S,NJ,PAS,14
GSA2706,NY,PAS,19
10242MB,NY,COM,71
GPW8685,NY,PAS,37
FPN6258,NY,PAS,14
HFZ2526,NY,PAS,38
HGP5534,NY,PAS,21
ZFS6680,PA,PAS,84
QZW216,NY,PAS,74
GYV9307,NY,PAS,70
W47EDK,NJ,PAS,7
DLD7724,NY,PAS,7
GSC9352,NY,PAS,37
DFSD45,FL,PAS,21
N47HGZ,NJ,PAS,38
R99FYX,NJ,PAS,14
HJP3902,NY,PAS,38
2442190,IN,PAS,84
ZZW34S,NJ,PAS,38
GWG6635,NY,PAS,5
2A14H,NY,OMT,36
FWS7744,NY,PAS,71
GEF7507,NY,PAS,37
FZK3116,NY,PAS,21
FDE7428,NY,PAS,36
HJG3319,NY,PAS,45
EDL4666,NY,PAS,38
HJD2207,NY,PAS,74
GHP1354,NY,PAS,14
DPD1059,NY,PAS,36
QBE1538,GA,PAS,21
HKB8926,NY,PAS,71
61866MD,NY,COM,48
HFB6426,NY,PAS,14
G54GKK,NJ,PAS,38
GZT6273,NY,PAS,50
DSV6382,NY,PAS,21
76130MH,NY,COM,69
HJR8238,NY,PAS,21
GXA9838,NY,PAS,37
GWF2015,NY,PAS,41
12088MJ,NY,COM,46
KFX2679,PA,PAS,21
GPD3580,NY,PAS,40
88872JY,NY,COM,38
GFV7715,PA,PAS,20
FMT1932,NY,PAS,70
HDV4141,NY,PAS,7
DFY4204,NY,PAS,21
HHV4378,NY,PAS,38
T526957C,NY,OMT,71
AB12603,CT,CMB,14
HDZ3502,NY,PAS,36
40152MH,NY,COM,46
59596MB,NY,COM,14
EWC7697,NY,PAS,37
CAW7706,NY,PAS,37
74871MC,NY,COM,60
DGL4785,NY,PAS,38
88762MH,NY,COM,24
K758JX,NY,PAS,46
GTB5638,NY,PAS,21
T723815C,NY,OMT,21
80919JV,NY,COM,16
GWC3850,NY,PAS,71
GYK5935,NY,PAS,36
GTD3998,NY,PAS,21
GXZ3251,NY,OMS,36
HCD7943,NY,PAS,20
D92GWN,NJ,PAS,36
GSM2736,NY,PAS,38
26561PC,NY,IRP,47
HFY7296,NY,PAS,36
AN514V,NJ,PAS,46
BMB5156,NY,PAS,38
57265JX,NY,COM,46
GKE6376,NY,PAS,36
2K35A,NY,OMT,7
88765MH,NY,COM,46
75265JX,NY,COM,19
XBND95,NJ,PAS,46
HLA3622,NY,PAS,36
KDH6654,PA,PAS,36
V16DKP,NJ,PAS,21
T738110C,NY,OMT,14
49738MC,99,PAS,46
GYW8005,NY,PAS,21
GJD8391,NY,PAS,46
31538MG,NY,COM,47
314YWK,CT,PAS,36
JGC5603,PA,PAS,21
GMS6170,NY,PAS,16
HDL2864,NY,PAS,21
HMM3006,NY,PAS,36
HBB4664,NY,PAS,36
82802JW,NY,COM,47
GWB2157,NY,PAS,19
HLA7937,NY,PAS,71
CMD9777,NY,PAS,36
OL5379H,NJ,PAS,31
GTC3338,NY,PAS,38
GPC5556,NY,PAS,38
16211TC,NY,TRC,47
20300TC,NY,TRC,38
20162JV,NY,COM,21
Y11AEW,NJ,PAS,38
HEJ9151,NY,PAS,40
GAL5873,NY,PAS,71
GSY1695,NY,PAS,36
T680403C,NY,OMT,21
GMF1364,NY,PAS,36
BROSKG,NY,MOT,36
GUW2407,NY,PAS,37
GVB6778,NY,PAS,36
93288,NY,MED,31
HRA9607,NY,PAS,21
GJP2259,NY,PAS,19
SOULCHEF,NY,SRF,38
FLB1670,NY,PAS,70
EUH5549,NY,PAS,38
HKN3544,NY,PAS,16
GNX4706,NY,PAS,37
WLS134,SC,PAS,21
PAL7047,MN,PAS,84
NYP5861,NY,SRN,31
GUF2759,NY,PAS,5
EWA7357,NY,PAS,21
HDD4934,NY,PAS,38
DNB9814,NY,PAS,50
FTH5208,NY,PAS,36
HJD4247,NY,OMS,38
AVF8892,WA,PAS,38
46827MJ,NY,COM,46
GUL5525,NY,PAS,36
AF37402,PA,PAS,14
GWR4633,NY,PAS,36
63081JM,NY,COM,47
AN415U,NJ,PAS,19
T662223C,NY,OMT,9
2240653,IN,PAS,69
GRYB73,FL,PAS,36
EEE5946,NY,PAS,40
99TA46,NY,MOT,38
3SV532,MA,PAS,68
E19HEE,NJ,PAS,9
DCP9137,NY,PAS,40
64225JY,NY,COM,20
HBX2964,NY,PAS,36
GUX7934,NY,PAS,21
EXH4791,NY,PAS,67
2125618,IN,PAS,38
GYX7483,NY,PAS,14
93503JT,NY,COM,46
EDT1773,NY,PAS,19
965320N,NJ,PAS,21
GNY3375,NY,PAS,71
4LOUD4,CT,PAS,70
93296,NY,MED,36
FLB3432,NY,PAS,21
7164UZ,ME,PAS,21
P693072,IL,PAS,14
21835ME,NY,COM,37
12125MJ,NY,COM,14
GTB5555,OH,PAS,20
T657330C,NY,OMT,36
GWB9904,NY,PAS,36
AGX1040,NY,PAS,36
HAK6848,NY,PAS,37
HBR8092,NY,PAS,20
HAU1832,NY,PAS,38
HBJ6753,NY,PAS,71
HAC1678,NY,PAS,38
CARITA,PA,PAS,68
GEX6562,NY,PAS,74
44700JC,NY,COM,46
51610PC,NY,IRP,19
GJZ4839,NY,PAS,20
GZF8088,NY,PAS,74
T715236C,NY,OMT,38
GLC5632,NY,PAS,37
HJV4543,NY,PAS,36
HFK1123,NY,PAS,21
FTG7347,NY,PAS,21
E02EWK,QB,PAS,38
GHG1467,NY,PAS,17
GZH8334,NY,PAS,70
T693284C,NY,OMT,20
GJX9745,NY,PAS,40
XERD99,NJ,PAS,14
GKP9835,NY,PAS,7
GHG2485,NY,PAS,21
GZY2537,NY,PAS,36
GXW8468,NY,PAS,71
HCG8860,NY,PAS,38
2377910,IN,PAS,14
ZHS8374,PA,PAS,37
PE269F,FL,PAS,21
HGW1274,NY,PAS,21
AS962A,NJ,PAS,14
12048MJ,NY,COM,46
EHH7675,NC,PAS,46
BXV4285,NY,PAS,36
AB56286,CT,PAS,20
GWV4119,NY,PAS,46
AS365M,NJ,PAS,14
HNP1945,NY,PAS,50
DEMARJ1,NY,COM,31
FZY2744,NY,PAS,36
HAT7307,NY,PAS,21
HPL9814,NY,PAS,40
T677350C,NY,OMT,21
HBW7639,NY,PAS,7
HMZ2570,NY,PAS,14
QSV514,CO,PAS,7
2NT897,NY,PAS,38
GST4010,NY,PAS,21
T52CMU,NJ,PAS,18
EDJ8441,NY,PAS,36
KDW8794,PA,PAS,20
HFD1430,NY,PAS,21
74982ME,NY,COM,20
EJF8475,NY,PAS,20
EWV1726,NY,PAS,21
GPW6881,NY,PAS,36
EFM7498,NY,PAS,74
HFS7845,NY,PAS,71
GHJ6019,NY,PAS,21
CHS5326,NY,PAS,50
DZM8208,NY,PAS,19
FDE4873,NY,PAS,38
REALGENA,NY,SRF,36
FMC3284,NY,PAS,36
K38DYC,NJ,PAS,38
18141MC,NY,COM,37
HHH6481,NY,PAS,98
ESE8710,NY,PAS,36
GXR2975,NY,PAS,21
73060JC,NY,COM,47
HFT1889,NY,PAS,21
GMR7061,NY,PAS,21
GYV1737,NY,PAS,7
21323TT,NY,TOW,36
HKJ5668,NY,PAS,36
LVMYLIFE,NY,SRF,36
14589MH,NY,COM,69
93498JT,NY,COM,46
HKM3309,NY,PAS,21
GXC2500,NY,PAS,20
GTC4841,NY,PAS,21
41730JX,NY,COM,48
66700ME,NY,COM,47
68780ME,NY,COM,46
HDU6852,NY,PAS,46
EUJ5489,NY,PAS,21
TKO541,NY,COM,16
GYV3763,NY,PAS,48
1BV2576,MD,PAS,37
K82EVS,NJ,PAS,20
GXF4871,NY,PAS,21
57373MG,NY,COM,69
BCM8948,NY,PAS,50
T628339C,NY,OMT,36
XZ605T,NJ,PAS,53
83550MH,NY,COM,14
16220TC,NY,TRC,46
HEE6725,NY,PAS,7
91571ME,NY,COM,38
HCX3943,NY,PAS,74
66500JR,NY,COM,46
AS203X,NJ,PAS,14
HLM6906,NY,PAS,36
61074MC,NY,COM,14
PG012R,FL,PAS,40
DMP8295,NC,PAS,21
E74DNN,NJ,PAS,38
RAN2861,GA,PAS,21
HKN6159,NY,PAS,20
GTT7523,NY,PAS,70
BZS9755,NY,PAS,38
HFZ9262,NY,PAS,36
40252JX,NY,COM,51
HNJ5867,NY,PAS,20
GXR8388,NY,PAS,36
10830MG,NY,COM,78
6PHK917,CA,PAS,21
GGA5340,NY,PAS,37
GTX5643,NY,PAS,14
HDC6595,NY,PAS,21
65603MA,NY,COM,38
JBV5767,PA,PAS,17
DDJ1124,NY,PAS,21
AD34515,AZ,PAS,40
52659MG,NY,COM,40
VHG8790,VA,PAS,38
HKZ5481,NY,PAS,31
AP218J,NJ,PAS,64
17743MD,NY,COM,46
42759PC,NY,IRP,14
HCD9974,NY,PAS,20
FTT5416,NY,PAS,14
GYB7755,NY,PAS,21
E61GUR,NJ,PAS,7
GYP2893,NY,PAS,37
T669940C,NY,OMT,21
GJP9918,NY,PAS,36
Z95GUM,NJ,PAS,36
FXX6570,NY,PAS,71
CTT2949,NY,PAS,50
BRU8659,NY,PAS,36
HGF8200,NY,PAS,13
HAY4495,NY,PAS,36
T704133C,NY,OMT,20
T662321C,NY,OMT,20
GWH1826,NY,PAS,40
AMA5642,NY,PAS,36
GRA6347,NY,PAS,72
GULJA2,VA,PAS,20
60995MC,NY,COM,69
20319TC,NY,TRC,47
3AF1444,AL,PAS,51
45338MJ,NY,COM,37
DWK3389,NY,PAS,14
HFL3502,NY,PAS,68
GRU5772,NY,PAS,36
459KPY,TX,PAS,21
GGT3498,NY,PAS,71
HBX1485,NY,PAS,36
GYP9857,NY,PAS,36
91049JX,NY,COM,47
FYR5161,NY,PAS,36
2138157,IN,PAS,84
ECH3872,NY,PAS,21
FMC7711,NY,PAS,36
264A103,VT,PAS,14
473SSE,CT,PAS,36
83506MH,NY,COM,38
HHM2009,NY,PAS,71
16098MC,NY,COM,50
GNS6063,NY,PAS,37
89803MG,NY,COM,70
HBM4334,NY,PAS,98
2298543,IN,PAS,47
XEJK59,NJ,PAS,14
F73EHB,NJ,PAS,37
GUJ4622,NY,PAS,36
ETE2747,NY,PAS,21
GGF6540,NY,PAS,19
69068ME,NY,COM,14
GMG8055,NY,PAS,36
Z45FRX,NJ,PAS,38
HCA4841,NY,PAS,71
GZK4471,NY,PAS,21
8GR311,NY,PAS,38
24405MA,NY,COM,21
GWF8647,NY,PAS,98
42526MG,NY,COM,78
25716MB,NY,COM,37
GUP5795,NY,OMS,20
3722VH,ME,PAS,7
98738MB,NY,COM,7
FDG5662,NY,PAS,38
HEF7757,NY,PAS,37
HNJ3998,NY,PAS,40
50568MC,NY,COM,38
28501MH,NY,COM,46
GRF4856,NY,PAS,21
DXF4911,NY,PAS,36
P29FPL,NJ,PAS,14
HEJ8983,NY,PAS,40
FMJ7238,NY,PAS,36
HFV7517,NY,PAS,20
79827MD,NY,COM,40
ZJA9672,PA,PAS,36
GXU9778,NY,PAS,37
4CA5619,MD,PAS,21
XNZ7570,NC,PAS,21
AP151M,NJ,PAS,60
SUPAMOM,NY,SRF,37
66116JW,NY,COM,14
392VNC,FL,PAS,7
GZK9105,NY,PAS,36
U79HLW,NJ,PAS,14
XBBW47,NJ,PAS,7
GYG1402,NY,PAS,75
HAB5031,NY,PAS,36
48454MC,NY,COM,47
CZP9687,NY,PAS,21
GBC5306,NY,PAS,36
HLX7313,NY,PAS,36
AMB1882,NY,PAS,21
70542MJ,NY,COM,46
GJM1805,NY,PAS,98
GMR4642,NY,PAS,20
HGR2449,NY,PAS,98
L487CF,NY,PAS,46
DJA7663,NY,PAS,67
2028692,IN,PAS,50
FTY6793,NY,PAS,37
DA1282,PA,PAS,14
HDY7515,NY,PAS,21
GFM3316,NY,PAS,7
68253JS,NY,COM,16
GMF1308,NY,PAS,31
HLB8709,NY,PAS,36
BDH6240,NY,PAS,7
EJY9022,NY,PAS,5
FJE8295,NY,PAS,38
EDJ9292,NY,PAS,21
FJZ4903,NY,PAS,20
S268275,IL,PAS,36
WXP8790,VA,PAS,37
19810JZ,NY,COM,16
GHS2034,NY,PAS,21
7HVB619,CA,PAS,14
HES1120,NY,PAS,46
35176JN,NY,COM,14
BAEN86,FL,PAS,20
FXP7272,NY,PAS,71
87TF68,NY,MOT,38
79643JV,NY,COM,19
82923ME,NY,COM,42
7896CX,CT,COM,46
AD56384,AZ,PAS,78
25377JZ,NY,COM,37
HLA4532,NY,PAS,24
77763JN,NY,COM,46
KCF2814,PA,PAS,21
GJP2500,NY,PAS,74
99642,MA,APP,77
GRH8842,NY,PAS,36
BCU6205,NY,PAS,14
87472JV,NY,COM,38
AS490K,NJ,PAS,19
DDR2370,NY,PAS,36
CPGV69,FL,PAS,19
GAX5547,NY,PAS,14
GMZ9265,NY,PAS,20
95383JM,NY,COM,20
GPX6840,NY,PAS,14
FHM2444,NY,PAS,37
GNX7799,NY,PAS,46
GAC4630,NY,PAS,36
PT6620Z,PA,PAS,66
DZZ6989,NY,999,68
12207ME,NY,COM,38
GEG9471,NY,PAS,7
504ZYS,NY,PAS,21
HBT1680,NY,PAS,38
GTV7634,NY,PAS,38
42909JM,NY,CBS,19
PNU8662,GA,PAS,14
GTF3111,NY,PAS,36
JVY8548,PA,PAS,20
XDJH77,NJ,PAS,14
42403BB,NY,OMR,77
GMU2207,NY,PAS,36
JPC6111,PA,PAS,38
HEX7160,NY,PAS,38
83413MG,NY,COM,69
T662843C,NY,OMT,46
ESU8719,NY,PAS,36
DHP8632,NY,PAS,70
GWY6425,NY,PAS,71
EVJ6500,NY,PAS,71
HDF4779,NY,PAS,14
17817JB,NY,COM,20
JKS4184,PA,PAS,38
17177JZ,NY,COM,38
T660932C,NY,OMT,31
16026MC,NY,COM,40
83807KA,NY,COM,40
CXZ2545,NY,PAS,14
HLF1953,NY,PAS,20
GSV8939,NY,PAS,21
CAR000,NY,PAS,70
37889MJ,NY,COM,78
32470MH,NY,COM,20
HEW8373,NY,PAS,7
GBZ8166,NY,PAS,20
JWY8545,PA,PAS,40
72275MB,NY,COM,36
T664334C,NY,OMT,21
HDB8315,NY,PAS,21
2K17A,NY,OMT,21
9LS952,NY,PAS,36
HKX3237,NY,PAS,38
T735320C,NY,OMT,40
GSA2393,NY,PAS,36
BBY1804,NY,PAS,38
JXZ7476,PA,PAS,37
CAS8855,NY,PAS,38
GTH1746,NY,PAS,36
FWJ6688,NY,PAS,21
FYS4938,NY,PAS,38
DYS3582,NY,PAS,71
FJF6456,NY,PAS,40
2A93B7,TN,PAS,36
GTW7439,NY,PAS,31
PWD7364,OH,PAS,69
29294MD,NY,COM,14
HFL1571,NY,PAS,7
FXB2483,NY,PAS,20
XDYP37,NJ,PAS,42
77558MG,NY,COM,42
EFP8935,NY,PAS,16
GHF6881,NY,PAS,70
HMP1390,NY,PAS,38
32637MJ,NY,COM,38
HMM3193,NY,OMS,36
88517MG,NY,COM,46
DZC5545,NY,PAS,21
HDL1040,NY,PAS,7
HHL3206,NY,PAS,40
95838MH,NY,COM,14
HAW9083,NY,PAS,50
55210MA,NY,COM,37
HJD9530,NY,PAS,40
VUM46A,NJ,PAS,40
EVBC43,FL,PAS,51
GHW2046,NY,PAS,7
Y60FNW,NJ,PAS,16
31984MA,NY,COM,47
GDB3022,NY,PAS,21
HGC4206,NY,PAS,36
GNT3331,NY,PAS,14
GWR4136,NY,PAS,21
GRA4919,NY,PAS,5
HHC6709,NY,PAS,21
HHS1636,NY,PAS,20
GZT9811,NY,PAS,71
HNU9052,NY,PAS,20
HPW4112,NY,PAS,71
35610JS,NY,COM,38
HFP6337,NY,PAS,21
HME5445,NY,PAS,21
76710PA,NY,IRP,38
AHC8968,NY,PAS,36
GWV3480,NY,PAS,19
66205MC,NY,COM,71
31410MG,NY,COM,48
ABG9121,CT,PAS,46
HCM3155,NY,OMS,38
BSD6315,NY,999,70
HCM1923,NY,PAS,51
BLANKPLATE,99,999,37
23806JV,NY,COM,16
GSM1763,NY,PAS,40
67194MA,NY,COM,38
GZH5858,NY,PAS,7
HHP7339,NY,PAS,21
HLM7265,NY,PAS,37
GXJ2165,NY,PAS,36
935ZPU,CT,PAS,24
GXB2402,NY,PAS,36
GGZ3624,NY,PAS,36
GZY9517,NY,PAS,38
GGX2238,NY,PAS,21
730RYP,FL,PAS,21
35383BB,NY,OMR,36
HKE6725,NY,PAS,21
72458MA,NY,COM,38
HHL7480,NY,PAS,7
GXN0886,PA,PAS,14
DNN4735,NY,PAS,36
HNJ4899,NY,PAS,21
GXE2817,NY,PAS,20
KDW2870,PA,PAS,36
XEJL73,NJ,PAS,14
914CB,NJ,PAS,85
HWD9496,PA,PAS,40
JCG0709,TX,PAS,5
GXF5507,NY,PAS,50
HAL4304,NY,PAS,38
71216MH,NY,COM,69
294QJY,FL,PAS,40
FMD1490,NY,PAS,37
7G98J,NY,OMT,36
EDM5576,NY,PAS,21
HLK6104,NY,PAS,36
48593MC,NY,COM,5
HAL8620,NY,PAS,36
FTJ3432,NY,PAS,7
T680592C,NY,OMT,19
L98DCD,NJ,PAS,17
HDG3582,NY,PAS,37
72491MD,NY,COM,14
FTB6015,NY,PAS,38
FZM4329,NY,PAS,21
DS8H487,TX,PAS,14
EMJ4736,NY,PAS,7
DFNY65,FL,PAS,20
HMC6548,NY,PAS,21
GVP1699,NY,PAS,70
BHJ9396,NY,PAS,36
75207MH,NY,COM,71
KHD4731,PA,PAS,5
HPA2181,NY,PAS,36
GCG1161,NY,PAS,21
536AIR,NY,ORG,36
GFD8363,NY,PAS,71
2200,NY,SRN,7
33713KA,NY,COM,38
FYA7608,NY,PAS,21
BVPW29,FL,PAS,7
AT500C,NJ,PAS,40
HFH1887,NY,PAS,21
FHS1621,NY,PAS,14
HJC9184,NY,PAS,21
V99DNT,NJ,PAS,38
HGX2729,NY,PAS,21
86641MB,NY,COM,69
EVM6131,NY,PAS,14
GXF3664,NY,PAS,46
HFX9836,NY,PAS,36
HCV6310,NY,PAS,40
D707HT,TN,PAS,19
HSF2904,NY,PAS,31
69898ME,NY,COM,14
66238MJ,NY,COM,14
XBHV44,NJ,PAS,14
JPZ2881,PA,PAS,36
DSM9263,NY,PAS,40
GHF9429,NY,PAS,36
